row_id,datetime,energy
101299,20-09-2019 18.00,0
101300,20-09-2019 19.00,0
101301,20-09-2019 20.00,0
101302,20-09-2019 21.00,0
101303,20-09-2019 22.00,0
101304,20-09-2019 23.00,0
101305,21-09-2019 0.00,0
101306,21-09-2019 1.00,0
101307,21-09-2019 2.00,0
101308,21-09-2019 3.00,0
101309,21-09-2019 4.00,0
101310,21-09-2019 5.00,0
101311,21-09-2019 6.00,0
101312,21-09-2019 7.00,0
101313,21-09-2019 8.00,0
101314,21-09-2019 9.00,0
101315,21-09-2019 10.00,0
101316,21-09-2019 11.00,0
101317,21-09-2019 12.00,0
101318,21-09-2019 13.00,0
101319,21-09-2019 14.00,0
101320,21-09-2019 15.00,0
101321,21-09-2019 16.00,0
101322,21-09-2019 17.00,0
101323,21-09-2019 18.00,0
101324,21-09-2019 19.00,0
101325,21-09-2019 20.00,0
101326,21-09-2019 21.00,0
101327,21-09-2019 22.00,0
101328,21-09-2019 23.00,0
101329,22-09-2019 0.00,0
101330,22-09-2019 1.00,0
101331,22-09-2019 2.00,0
101332,22-09-2019 3.00,0
101333,22-09-2019 4.00,0
101334,22-09-2019 5.00,0
101335,22-09-2019 6.00,0
101336,22-09-2019 7.00,0
101337,22-09-2019 8.00,0
101338,22-09-2019 9.00,0
101339,22-09-2019 10.00,0
101340,22-09-2019 11.00,0
101341,22-09-2019 12.00,0
101342,22-09-2019 13.00,0
101343,22-09-2019 14.00,0
101344,22-09-2019 15.00,0
101345,22-09-2019 16.00,0
101346,22-09-2019 17.00,0
101347,22-09-2019 18.00,0
101348,22-09-2019 19.00,0
101349,22-09-2019 20.00,0
101350,22-09-2019 21.00,0
101351,22-09-2019 22.00,0
101352,22-09-2019 23.00,0
101353,23-09-2019 0.00,0
101354,23-09-2019 1.00,0
101355,23-09-2019 2.00,0
101356,23-09-2019 3.00,0
101357,23-09-2019 4.00,0
101358,23-09-2019 5.00,0
101359,23-09-2019 6.00,0
101360,23-09-2019 7.00,0
101361,23-09-2019 8.00,0
101362,23-09-2019 9.00,0
101363,23-09-2019 10.00,0
101364,23-09-2019 11.00,0
101365,23-09-2019 12.00,0
101366,23-09-2019 13.00,0
101367,23-09-2019 14.00,0
101368,23-09-2019 15.00,0
101369,23-09-2019 16.00,0
101370,23-09-2019 17.00,0
101371,23-09-2019 18.00,0
101372,23-09-2019 19.00,0
101373,23-09-2019 20.00,0
101374,23-09-2019 21.00,0
101375,23-09-2019 22.00,0
101376,23-09-2019 23.00,0
101377,24-09-2019 0.00,0
101378,24-09-2019 1.00,0
101379,24-09-2019 2.00,0
101380,24-09-2019 3.00,0
101381,24-09-2019 4.00,0
101382,24-09-2019 5.00,0
101383,24-09-2019 6.00,0
101384,24-09-2019 7.00,0
101385,24-09-2019 8.00,0
101386,24-09-2019 9.00,0
101387,24-09-2019 10.00,0
101388,24-09-2019 11.00,0
101389,24-09-2019 12.00,0
101390,24-09-2019 13.00,0
101391,24-09-2019 14.00,0
101392,24-09-2019 15.00,0
101393,24-09-2019 16.00,0
101394,24-09-2019 17.00,0
101395,24-09-2019 18.00,0
101396,24-09-2019 19.00,0
101397,24-09-2019 20.00,0
101398,24-09-2019 21.00,0
101399,24-09-2019 22.00,0
101400,24-09-2019 23.00,0
101401,25-09-2019 0.00,0
101402,25-09-2019 1.00,0
101403,25-09-2019 2.00,0
101404,25-09-2019 3.00,0
101405,25-09-2019 4.00,0
101406,25-09-2019 5.00,0
101407,25-09-2019 6.00,0
101408,25-09-2019 7.00,0
101409,25-09-2019 8.00,0
101410,25-09-2019 9.00,0
101411,25-09-2019 10.00,0
101412,25-09-2019 11.00,0
101413,25-09-2019 12.00,0
101414,25-09-2019 13.00,0
101415,25-09-2019 14.00,0
101416,25-09-2019 15.00,0
101417,25-09-2019 16.00,0
101418,25-09-2019 17.00,0
101419,25-09-2019 18.00,0
101420,25-09-2019 19.00,0
101421,25-09-2019 20.00,0
101422,25-09-2019 21.00,0
101423,25-09-2019 22.00,0
101424,25-09-2019 23.00,0
101425,26-09-2019 0.00,0
101426,26-09-2019 1.00,0
101427,26-09-2019 2.00,0
101428,26-09-2019 3.00,0
101429,26-09-2019 4.00,0
101430,26-09-2019 5.00,0
101431,26-09-2019 6.00,0
101432,26-09-2019 7.00,0
101433,26-09-2019 8.00,0
101434,26-09-2019 9.00,0
101435,26-09-2019 10.00,0
101436,26-09-2019 11.00,0
101437,26-09-2019 12.00,0
101438,26-09-2019 13.00,0
101439,26-09-2019 14.00,0
101440,26-09-2019 15.00,0
101441,26-09-2019 16.00,0
101442,26-09-2019 17.00,0
101443,26-09-2019 18.00,0
101444,26-09-2019 19.00,0
101445,26-09-2019 20.00,0
101446,26-09-2019 21.00,0
101447,26-09-2019 22.00,0
101448,26-09-2019 23.00,0
101449,27-09-2019 0.00,0
101450,27-09-2019 1.00,0
101451,27-09-2019 2.00,0
101452,27-09-2019 3.00,0
101453,27-09-2019 4.00,0
101454,27-09-2019 5.00,0
101455,27-09-2019 6.00,0
101456,27-09-2019 7.00,0
101457,27-09-2019 8.00,0
101458,27-09-2019 9.00,0
101459,27-09-2019 10.00,0
101460,27-09-2019 11.00,0
101461,27-09-2019 12.00,0
101462,27-09-2019 13.00,0
101463,27-09-2019 14.00,0
101464,27-09-2019 15.00,0
101465,27-09-2019 16.00,0
101466,27-09-2019 17.00,0
101467,27-09-2019 18.00,0
101468,27-09-2019 19.00,0
101469,27-09-2019 20.00,0
101470,27-09-2019 21.00,0
101471,27-09-2019 22.00,0
101472,27-09-2019 23.00,0
101473,28-09-2019 0.00,0
101474,28-09-2019 1.00,0
101475,28-09-2019 2.00,0
101476,28-09-2019 3.00,0
101477,28-09-2019 4.00,0
101478,28-09-2019 5.00,0
101479,28-09-2019 6.00,0
101480,28-09-2019 7.00,0
101481,28-09-2019 8.00,0
101482,28-09-2019 9.00,0
101483,28-09-2019 10.00,0
101484,28-09-2019 11.00,0
101485,28-09-2019 12.00,0
101486,28-09-2019 13.00,0
101487,28-09-2019 14.00,0
101488,28-09-2019 15.00,0
101489,28-09-2019 16.00,0
101490,28-09-2019 17.00,0
101491,28-09-2019 18.00,0
101492,28-09-2019 19.00,0
101493,28-09-2019 20.00,0
101494,28-09-2019 21.00,0
101495,28-09-2019 22.00,0
101496,28-09-2019 23.00,0
101497,29-09-2019 0.00,0
101498,29-09-2019 1.00,0
101499,29-09-2019 2.00,0
101500,29-09-2019 3.00,0
101501,29-09-2019 4.00,0
101502,29-09-2019 5.00,0
101503,29-09-2019 6.00,0
101504,29-09-2019 7.00,0
101505,29-09-2019 8.00,0
101506,29-09-2019 9.00,0
101507,29-09-2019 10.00,0
101508,29-09-2019 11.00,0
101509,29-09-2019 12.00,0
101510,29-09-2019 13.00,0
101511,29-09-2019 14.00,0
101512,29-09-2019 15.00,0
101513,29-09-2019 16.00,0
101514,29-09-2019 17.00,0
101515,29-09-2019 18.00,0
101516,29-09-2019 19.00,0
101517,29-09-2019 20.00,0
101518,29-09-2019 21.00,0
101519,29-09-2019 22.00,0
101520,29-09-2019 23.00,0
101521,30-09-2019 0.00,0
101522,30-09-2019 1.00,0
101523,30-09-2019 2.00,0
101524,30-09-2019 3.00,0
101525,30-09-2019 4.00,0
101526,30-09-2019 5.00,0
101527,30-09-2019 6.00,0
101528,30-09-2019 7.00,0
101529,30-09-2019 8.00,0
101530,30-09-2019 9.00,0
101531,30-09-2019 10.00,0
101532,30-09-2019 11.00,0
101533,30-09-2019 12.00,0
101534,30-09-2019 13.00,0
101535,30-09-2019 14.00,0
101536,30-09-2019 15.00,0
101537,30-09-2019 16.00,0
101538,30-09-2019 17.00,0
101539,30-09-2019 18.00,0
101540,30-09-2019 19.00,0
101541,30-09-2019 20.00,0
101542,30-09-2019 21.00,0
101543,30-09-2019 22.00,0
101544,30-09-2019 23.00,0
101545,01-10-2019 0.00,0
101546,01-10-2019 1.00,0
101547,01-10-2019 2.00,0
101548,01-10-2019 3.00,0
101549,01-10-2019 4.00,0
101550,01-10-2019 5.00,0
101551,01-10-2019 6.00,0
101552,01-10-2019 7.00,0
101553,01-10-2019 8.00,0
101554,01-10-2019 9.00,0
101555,01-10-2019 10.00,0
101556,01-10-2019 11.00,0
101557,01-10-2019 12.00,0
101558,01-10-2019 13.00,0
101559,01-10-2019 14.00,0
101560,01-10-2019 15.00,0
101561,01-10-2019 16.00,0
101562,01-10-2019 17.00,0
101563,01-10-2019 18.00,0
101564,01-10-2019 19.00,0
101565,01-10-2019 20.00,0
101566,01-10-2019 21.00,0
101567,01-10-2019 22.00,0
101568,01-10-2019 23.00,0
101569,02-10-2019 0.00,0
101570,02-10-2019 1.00,0
101571,02-10-2019 2.00,0
101572,02-10-2019 3.00,0
101573,02-10-2019 4.00,0
101574,02-10-2019 5.00,0
101575,02-10-2019 6.00,0
101576,02-10-2019 7.00,0
101577,02-10-2019 8.00,0
101578,02-10-2019 9.00,0
101579,02-10-2019 10.00,0
101580,02-10-2019 11.00,0
101581,02-10-2019 12.00,0
101582,02-10-2019 13.00,0
101583,02-10-2019 14.00,0
101584,02-10-2019 15.00,0
101585,02-10-2019 16.00,0
101586,02-10-2019 17.00,0
101587,02-10-2019 18.00,0
101588,02-10-2019 19.00,0
101589,02-10-2019 20.00,0
101590,02-10-2019 21.00,0
101591,02-10-2019 22.00,0
101592,02-10-2019 23.00,0
101593,03-10-2019 0.00,0
101594,03-10-2019 1.00,0
101595,03-10-2019 2.00,0
101596,03-10-2019 3.00,0
101597,03-10-2019 4.00,0
101598,03-10-2019 5.00,0
101599,03-10-2019 6.00,0
101600,03-10-2019 7.00,0
101601,03-10-2019 8.00,0
101602,03-10-2019 9.00,0
101603,03-10-2019 10.00,0
101604,03-10-2019 11.00,0
101605,03-10-2019 12.00,0
101606,03-10-2019 13.00,0
101607,03-10-2019 14.00,0
101608,03-10-2019 15.00,0
101609,03-10-2019 16.00,0
101610,03-10-2019 17.00,0
101611,03-10-2019 18.00,0
101612,03-10-2019 19.00,0
101613,03-10-2019 20.00,0
101614,03-10-2019 21.00,0
101615,03-10-2019 22.00,0
101616,03-10-2019 23.00,0
101617,04-10-2019 0.00,0
101618,04-10-2019 1.00,0
101619,04-10-2019 2.00,0
101620,04-10-2019 3.00,0
101621,04-10-2019 4.00,0
101622,04-10-2019 5.00,0
101623,04-10-2019 6.00,0
101624,04-10-2019 7.00,0
101625,04-10-2019 8.00,0
101626,04-10-2019 9.00,0
101627,04-10-2019 10.00,0
101628,04-10-2019 11.00,0
101629,04-10-2019 12.00,0
101630,04-10-2019 13.00,0
101631,04-10-2019 14.00,0
101632,04-10-2019 15.00,0
101633,04-10-2019 16.00,0
101634,04-10-2019 17.00,0
101635,04-10-2019 18.00,0
101636,04-10-2019 19.00,0
101637,04-10-2019 20.00,0
101638,04-10-2019 21.00,0
101639,04-10-2019 22.00,0
101640,04-10-2019 23.00,0
101641,05-10-2019 0.00,0
101642,05-10-2019 1.00,0
101643,05-10-2019 2.00,0
101644,05-10-2019 3.00,0
101645,05-10-2019 4.00,0
101646,05-10-2019 5.00,0
101647,05-10-2019 6.00,0
101648,05-10-2019 7.00,0
101649,05-10-2019 8.00,0
101650,05-10-2019 9.00,0
101651,05-10-2019 10.00,0
101652,05-10-2019 11.00,0
101653,05-10-2019 12.00,0
101654,05-10-2019 13.00,0
101655,05-10-2019 14.00,0
101656,05-10-2019 15.00,0
101657,05-10-2019 16.00,0
101658,05-10-2019 17.00,0
101659,05-10-2019 18.00,0
101660,05-10-2019 19.00,0
101661,05-10-2019 20.00,0
101662,05-10-2019 21.00,0
101663,05-10-2019 22.00,0
101664,05-10-2019 23.00,0
101665,06-10-2019 0.00,0
101666,06-10-2019 1.00,0
101667,06-10-2019 2.00,0
101668,06-10-2019 3.00,0
101669,06-10-2019 4.00,0
101670,06-10-2019 5.00,0
101671,06-10-2019 6.00,0
101672,06-10-2019 7.00,0
101673,06-10-2019 8.00,0
101674,06-10-2019 9.00,0
101675,06-10-2019 10.00,0
101676,06-10-2019 11.00,0
101677,06-10-2019 12.00,0
101678,06-10-2019 13.00,0
101679,06-10-2019 14.00,0
101680,06-10-2019 15.00,0
101681,06-10-2019 16.00,0
101682,06-10-2019 17.00,0
101683,06-10-2019 18.00,0
101684,06-10-2019 19.00,0
101685,06-10-2019 20.00,0
101686,06-10-2019 21.00,0
101687,06-10-2019 22.00,0
101688,06-10-2019 23.00,0
101689,07-10-2019 0.00,0
101690,07-10-2019 1.00,0
101691,07-10-2019 2.00,0
101692,07-10-2019 3.00,0
101693,07-10-2019 4.00,0
101694,07-10-2019 5.00,0
101695,07-10-2019 6.00,0
101696,07-10-2019 7.00,0
101697,07-10-2019 8.00,0
101698,07-10-2019 9.00,0
101699,07-10-2019 10.00,0
101700,07-10-2019 11.00,0
101701,07-10-2019 12.00,0
101702,07-10-2019 13.00,0
101703,07-10-2019 14.00,0
101704,07-10-2019 15.00,0
101705,07-10-2019 16.00,0
101706,07-10-2019 17.00,0
101707,07-10-2019 18.00,0
101708,07-10-2019 19.00,0
101709,07-10-2019 20.00,0
101710,07-10-2019 21.00,0
101711,07-10-2019 22.00,0
101712,07-10-2019 23.00,0
101713,08-10-2019 0.00,0
101714,08-10-2019 1.00,0
101715,08-10-2019 2.00,0
101716,08-10-2019 3.00,0
101717,08-10-2019 4.00,0
101718,08-10-2019 5.00,0
101719,08-10-2019 6.00,0
101720,08-10-2019 7.00,0
101721,08-10-2019 8.00,0
101722,08-10-2019 9.00,0
101723,08-10-2019 10.00,0
101724,08-10-2019 11.00,0
101725,08-10-2019 12.00,0
101726,08-10-2019 13.00,0
101727,08-10-2019 14.00,0
101728,08-10-2019 15.00,0
101729,08-10-2019 16.00,0
101730,08-10-2019 17.00,0
101731,08-10-2019 18.00,0
101732,08-10-2019 19.00,0
101733,08-10-2019 20.00,0
101734,08-10-2019 21.00,0
101735,08-10-2019 22.00,0
101736,08-10-2019 23.00,0
101737,09-10-2019 0.00,0
101738,09-10-2019 1.00,0
101739,09-10-2019 2.00,0
101740,09-10-2019 3.00,0
101741,09-10-2019 4.00,0
101742,09-10-2019 5.00,0
101743,09-10-2019 6.00,0
101744,09-10-2019 7.00,0
101745,09-10-2019 8.00,0
101746,09-10-2019 9.00,0
101747,09-10-2019 10.00,0
101748,09-10-2019 11.00,0
101749,09-10-2019 12.00,0
101750,09-10-2019 13.00,0
101751,09-10-2019 14.00,0
101752,09-10-2019 15.00,0
101753,09-10-2019 16.00,0
101754,09-10-2019 17.00,0
101755,09-10-2019 18.00,0
101756,09-10-2019 19.00,0
101757,09-10-2019 20.00,0
101758,09-10-2019 21.00,0
101759,09-10-2019 22.00,0
101760,09-10-2019 23.00,0
101761,10-10-2019 0.00,0
101762,10-10-2019 1.00,0
101763,10-10-2019 2.00,0
101764,10-10-2019 3.00,0
101765,10-10-2019 4.00,0
101766,10-10-2019 5.00,0
101767,10-10-2019 6.00,0
101768,10-10-2019 7.00,0
101769,10-10-2019 8.00,0
101770,10-10-2019 9.00,0
101771,10-10-2019 10.00,0
101772,10-10-2019 11.00,0
101773,10-10-2019 12.00,0
101774,10-10-2019 13.00,0
101775,10-10-2019 14.00,0
101776,10-10-2019 15.00,0
101777,10-10-2019 16.00,0
101778,10-10-2019 17.00,0
101779,10-10-2019 18.00,0
101780,10-10-2019 19.00,0
101781,10-10-2019 20.00,0
101782,10-10-2019 21.00,0
101783,10-10-2019 22.00,0
101784,10-10-2019 23.00,0
101785,11-10-2019 0.00,0
101786,11-10-2019 1.00,0
101787,11-10-2019 2.00,0
101788,11-10-2019 3.00,0
101789,11-10-2019 4.00,0
101790,11-10-2019 5.00,0
101791,11-10-2019 6.00,0
101792,11-10-2019 7.00,0
101793,11-10-2019 8.00,0
101794,11-10-2019 9.00,0
101795,11-10-2019 10.00,0
101796,11-10-2019 11.00,0
101797,11-10-2019 12.00,0
101798,11-10-2019 13.00,0
101799,11-10-2019 14.00,0
101800,11-10-2019 15.00,0
101801,11-10-2019 16.00,0
101802,11-10-2019 17.00,0
101803,11-10-2019 18.00,0
101804,11-10-2019 19.00,0
101805,11-10-2019 20.00,0
101806,11-10-2019 21.00,0
101807,11-10-2019 22.00,0
101808,11-10-2019 23.00,0
101809,12-10-2019 0.00,0
101810,12-10-2019 1.00,0
101811,12-10-2019 2.00,0
101812,12-10-2019 3.00,0
101813,12-10-2019 4.00,0
101814,12-10-2019 5.00,0
101815,12-10-2019 6.00,0
101816,12-10-2019 7.00,0
101817,12-10-2019 8.00,0
101818,12-10-2019 9.00,0
101819,12-10-2019 10.00,0
101820,12-10-2019 11.00,0
101821,12-10-2019 12.00,0
101822,12-10-2019 13.00,0
101823,12-10-2019 14.00,0
101824,12-10-2019 15.00,0
101825,12-10-2019 16.00,0
101826,12-10-2019 17.00,0
101827,12-10-2019 18.00,0
101828,12-10-2019 19.00,0
101829,12-10-2019 20.00,0
101830,12-10-2019 21.00,0
101831,12-10-2019 22.00,0
101832,12-10-2019 23.00,0
101833,13-10-2019 0.00,0
101834,13-10-2019 1.00,0
101835,13-10-2019 2.00,0
101836,13-10-2019 3.00,0
101837,13-10-2019 4.00,0
101838,13-10-2019 5.00,0
101839,13-10-2019 6.00,0
101840,13-10-2019 7.00,0
101841,13-10-2019 8.00,0
101842,13-10-2019 9.00,0
101843,13-10-2019 10.00,0
101844,13-10-2019 11.00,0
101845,13-10-2019 12.00,0
101846,13-10-2019 13.00,0
101847,13-10-2019 14.00,0
101848,13-10-2019 15.00,0
101849,13-10-2019 16.00,0
101850,13-10-2019 17.00,0
101851,13-10-2019 18.00,0
101852,13-10-2019 19.00,0
101853,13-10-2019 20.00,0
101854,13-10-2019 21.00,0
101855,13-10-2019 22.00,0
101856,13-10-2019 23.00,0
101857,14-10-2019 0.00,0
101858,14-10-2019 1.00,0
101859,14-10-2019 2.00,0
101860,14-10-2019 3.00,0
101861,14-10-2019 4.00,0
101862,14-10-2019 5.00,0
101863,14-10-2019 6.00,0
101864,14-10-2019 7.00,0
101865,14-10-2019 8.00,0
101866,14-10-2019 9.00,0
101867,14-10-2019 10.00,0
101868,14-10-2019 11.00,0
101869,14-10-2019 12.00,0
101870,14-10-2019 13.00,0
101871,14-10-2019 14.00,0
101872,14-10-2019 15.00,0
101873,14-10-2019 16.00,0
101874,14-10-2019 17.00,0
101875,14-10-2019 18.00,0
101876,14-10-2019 19.00,0
101877,14-10-2019 20.00,0
101878,14-10-2019 21.00,0
101879,14-10-2019 22.00,0
101880,14-10-2019 23.00,0
101881,15-10-2019 0.00,0
101882,15-10-2019 1.00,0
101883,15-10-2019 2.00,0
101884,15-10-2019 3.00,0
101885,15-10-2019 4.00,0
101886,15-10-2019 5.00,0
101887,15-10-2019 6.00,0
101888,15-10-2019 7.00,0
101889,15-10-2019 8.00,0
101890,15-10-2019 9.00,0
101891,15-10-2019 10.00,0
101892,15-10-2019 11.00,0
101893,15-10-2019 12.00,0
101894,15-10-2019 13.00,0
101895,15-10-2019 14.00,0
101896,15-10-2019 15.00,0
101897,15-10-2019 16.00,0
101898,15-10-2019 17.00,0
101899,15-10-2019 18.00,0
101900,15-10-2019 19.00,0
101901,15-10-2019 20.00,0
101902,15-10-2019 21.00,0
101903,15-10-2019 22.00,0
101904,15-10-2019 23.00,0
101905,16-10-2019 0.00,0
101906,16-10-2019 1.00,0
101907,16-10-2019 2.00,0
101908,16-10-2019 3.00,0
101909,16-10-2019 4.00,0
101910,16-10-2019 5.00,0
101911,16-10-2019 6.00,0
101912,16-10-2019 7.00,0
101913,16-10-2019 8.00,0
101914,16-10-2019 9.00,0
101915,16-10-2019 10.00,0
101916,16-10-2019 11.00,0
101917,16-10-2019 12.00,0
101918,16-10-2019 13.00,0
101919,16-10-2019 14.00,0
101920,16-10-2019 15.00,0
101921,16-10-2019 16.00,0
101922,16-10-2019 17.00,0
101923,16-10-2019 18.00,0
101924,16-10-2019 19.00,0
101925,16-10-2019 20.00,0
101926,16-10-2019 21.00,0
101927,16-10-2019 22.00,0
101928,16-10-2019 23.00,0
101929,17-10-2019 0.00,0
101930,17-10-2019 1.00,0
101931,17-10-2019 2.00,0
101932,17-10-2019 3.00,0
101933,17-10-2019 4.00,0
101934,17-10-2019 5.00,0
101935,17-10-2019 6.00,0
101936,17-10-2019 7.00,0
101937,17-10-2019 8.00,0
101938,17-10-2019 9.00,0
101939,17-10-2019 10.00,0
101940,17-10-2019 11.00,0
101941,17-10-2019 12.00,0
101942,17-10-2019 13.00,0
101943,17-10-2019 14.00,0
101944,17-10-2019 15.00,0
101945,17-10-2019 16.00,0
101946,17-10-2019 17.00,0
101947,17-10-2019 18.00,0
101948,17-10-2019 19.00,0
101949,17-10-2019 20.00,0
101950,17-10-2019 21.00,0
101951,17-10-2019 22.00,0
101952,17-10-2019 23.00,0
101953,18-10-2019 0.00,0
101954,18-10-2019 1.00,0
101955,18-10-2019 2.00,0
101956,18-10-2019 3.00,0
101957,18-10-2019 4.00,0
101958,18-10-2019 5.00,0
101959,18-10-2019 6.00,0
101960,18-10-2019 7.00,0
101961,18-10-2019 8.00,0
101962,18-10-2019 9.00,0
101963,18-10-2019 10.00,0
101964,18-10-2019 11.00,0
101965,18-10-2019 12.00,0
101966,18-10-2019 13.00,0
101967,18-10-2019 14.00,0
101968,18-10-2019 15.00,0
101969,18-10-2019 16.00,0
101970,18-10-2019 17.00,0
101971,18-10-2019 18.00,0
101972,18-10-2019 19.00,0
101973,18-10-2019 20.00,0
101974,18-10-2019 21.00,0
101975,18-10-2019 22.00,0
101976,18-10-2019 23.00,0
101977,19-10-2019 0.00,0
101978,19-10-2019 1.00,0
101979,19-10-2019 2.00,0
101980,19-10-2019 3.00,0
101981,19-10-2019 4.00,0
101982,19-10-2019 5.00,0
101983,19-10-2019 6.00,0
101984,19-10-2019 7.00,0
101985,19-10-2019 8.00,0
101986,19-10-2019 9.00,0
101987,19-10-2019 10.00,0
101988,19-10-2019 11.00,0
101989,19-10-2019 12.00,0
101990,19-10-2019 13.00,0
101991,19-10-2019 14.00,0
101992,19-10-2019 15.00,0
101993,19-10-2019 16.00,0
101994,19-10-2019 17.00,0
101995,19-10-2019 18.00,0
101996,19-10-2019 19.00,0
101997,19-10-2019 20.00,0
101998,19-10-2019 21.00,0
101999,19-10-2019 22.00,0
102000,19-10-2019 23.00,0
102001,20-10-2019 0.00,0
102002,20-10-2019 1.00,0
102003,20-10-2019 2.00,0
102004,20-10-2019 3.00,0
102005,20-10-2019 4.00,0
102006,20-10-2019 5.00,0
102007,20-10-2019 6.00,0
102008,20-10-2019 7.00,0
102009,20-10-2019 8.00,0
102010,20-10-2019 9.00,0
102011,20-10-2019 10.00,0
102012,20-10-2019 11.00,0
102013,20-10-2019 12.00,0
102014,20-10-2019 13.00,0
102015,20-10-2019 14.00,0
102016,20-10-2019 15.00,0
102017,20-10-2019 16.00,0
102018,20-10-2019 17.00,0
102019,20-10-2019 18.00,0
102020,20-10-2019 19.00,0
102021,20-10-2019 20.00,0
102022,20-10-2019 21.00,0
102023,20-10-2019 22.00,0
102024,20-10-2019 23.00,0
102025,21-10-2019 0.00,0
102026,21-10-2019 1.00,0
102027,21-10-2019 2.00,0
102028,21-10-2019 3.00,0
102029,21-10-2019 4.00,0
102030,21-10-2019 5.00,0
102031,21-10-2019 6.00,0
102032,21-10-2019 7.00,0
102033,21-10-2019 8.00,0
102034,21-10-2019 9.00,0
102035,21-10-2019 10.00,0
102036,21-10-2019 11.00,0
102037,21-10-2019 12.00,0
102038,21-10-2019 13.00,0
102039,21-10-2019 14.00,0
102040,21-10-2019 15.00,0
102041,21-10-2019 16.00,0
102042,21-10-2019 17.00,0
102043,21-10-2019 18.00,0
102044,21-10-2019 19.00,0
102045,21-10-2019 20.00,0
102046,21-10-2019 21.00,0
102047,21-10-2019 22.00,0
102048,21-10-2019 23.00,0
102049,22-10-2019 0.00,0
102050,22-10-2019 1.00,0
102051,22-10-2019 2.00,0
102052,22-10-2019 3.00,0
102053,22-10-2019 4.00,0
102054,22-10-2019 5.00,0
102055,22-10-2019 6.00,0
102056,22-10-2019 7.00,0
102057,22-10-2019 8.00,0
102058,22-10-2019 9.00,0
102059,22-10-2019 10.00,0
102060,22-10-2019 11.00,0
102061,22-10-2019 12.00,0
102062,22-10-2019 13.00,0
102063,22-10-2019 14.00,0
102064,22-10-2019 15.00,0
102065,22-10-2019 16.00,0
102066,22-10-2019 17.00,0
102067,22-10-2019 18.00,0
102068,22-10-2019 19.00,0
102069,22-10-2019 20.00,0
102070,22-10-2019 21.00,0
102071,22-10-2019 22.00,0
102072,22-10-2019 23.00,0
102073,23-10-2019 0.00,0
102074,23-10-2019 1.00,0
102075,23-10-2019 2.00,0
102076,23-10-2019 3.00,0
102077,23-10-2019 4.00,0
102078,23-10-2019 5.00,0
102079,23-10-2019 6.00,0
102080,23-10-2019 7.00,0
102081,23-10-2019 8.00,0
102082,23-10-2019 9.00,0
102083,23-10-2019 10.00,0
102084,23-10-2019 11.00,0
102085,23-10-2019 12.00,0
102086,23-10-2019 13.00,0
102087,23-10-2019 14.00,0
102088,23-10-2019 15.00,0
102089,23-10-2019 16.00,0
102090,23-10-2019 17.00,0
102091,23-10-2019 18.00,0
102092,23-10-2019 19.00,0
102093,23-10-2019 20.00,0
102094,23-10-2019 21.00,0
102095,23-10-2019 22.00,0
102096,23-10-2019 23.00,0
102097,24-10-2019 0.00,0
102098,24-10-2019 1.00,0
102099,24-10-2019 2.00,0
102100,24-10-2019 3.00,0
102101,24-10-2019 4.00,0
102102,24-10-2019 5.00,0
102103,24-10-2019 6.00,0
102104,24-10-2019 7.00,0
102105,24-10-2019 8.00,0
102106,24-10-2019 9.00,0
102107,24-10-2019 10.00,0
102108,24-10-2019 11.00,0
102109,24-10-2019 12.00,0
102110,24-10-2019 13.00,0
102111,24-10-2019 14.00,0
102112,24-10-2019 15.00,0
102113,24-10-2019 16.00,0
102114,24-10-2019 17.00,0
102115,24-10-2019 18.00,0
102116,24-10-2019 19.00,0
102117,24-10-2019 20.00,0
102118,24-10-2019 21.00,0
102119,24-10-2019 22.00,0
102120,24-10-2019 23.00,0
102121,25-10-2019 0.00,0
102122,25-10-2019 1.00,0
102123,25-10-2019 2.00,0
102124,25-10-2019 3.00,0
102125,25-10-2019 4.00,0
102126,25-10-2019 5.00,0
102127,25-10-2019 6.00,0
102128,25-10-2019 7.00,0
102129,25-10-2019 8.00,0
102130,25-10-2019 9.00,0
102131,25-10-2019 10.00,0
102132,25-10-2019 11.00,0
102133,25-10-2019 12.00,0
102134,25-10-2019 13.00,0
102135,25-10-2019 14.00,0
102136,25-10-2019 15.00,0
102137,25-10-2019 16.00,0
102138,25-10-2019 17.00,0
102139,25-10-2019 18.00,0
102140,25-10-2019 19.00,0
102141,25-10-2019 20.00,0
102142,25-10-2019 21.00,0
102143,25-10-2019 22.00,0
102144,25-10-2019 23.00,0
102145,26-10-2019 0.00,0
102146,26-10-2019 1.00,0
102147,26-10-2019 2.00,0
102148,26-10-2019 3.00,0
102149,26-10-2019 4.00,0
102150,26-10-2019 5.00,0
102151,26-10-2019 6.00,0
102152,26-10-2019 7.00,0
102153,26-10-2019 8.00,0
102154,26-10-2019 9.00,0
102155,26-10-2019 10.00,0
102156,26-10-2019 11.00,0
102157,26-10-2019 12.00,0
102158,26-10-2019 13.00,0
102159,26-10-2019 14.00,0
102160,26-10-2019 15.00,0
102161,26-10-2019 16.00,0
102162,26-10-2019 17.00,0
102163,26-10-2019 18.00,0
102164,26-10-2019 19.00,0
102165,26-10-2019 20.00,0
102166,26-10-2019 21.00,0
102167,26-10-2019 22.00,0
102168,26-10-2019 23.00,0
102169,27-10-2019 0.00,0
102170,27-10-2019 1.00,0
102171,27-10-2019 2.00,0
102172,27-10-2019 3.00,0
